,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,6.0,3.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,8.0,0.0,1.0,60.0,63.0,33.0,30.0,24.0,9.0,3.0,4.0,5.0,18.0,0.0,2.0,0.0,2.0,0.0,26.0,48.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,12.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,46.0,43.0,28.0,15.0,31.0,5.0,6.0,6.0,3.0,20.0,1.0,0.0,0.0,3.0,0.0,32.0,37.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,2.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,4.0,45.0,49.0,31.0,18.0,35.0,4.0,2.0,1.0,3.0,12.0,0.0,2.0,1.0,5.0,0.0,39.0,36.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,5.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,41.0,27.0,14.0,29.0,8.0,4.0,3.0,3.0,14.0,0.0,4.0,1.0,3.0,0.0,40.0,78.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,5.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,6.0,0.0,0.0,27.0,47.0,29.0,18.0,11.0,4.0,5.0,0.0,0.0,12.0,0.0,2.0,0.0,3.0,0.0,38.0,37.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,6.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,0.0,6.0,31.0,47.0,33.0,14.0,19.0,3.0,10.0,2.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,43.0,35.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,3.0,5.0,0.0,5.0,0.0,5.0,3.0,0.0,3.0,1.0,0.0,3.0,26.0,55.0,42.0,13.0,9.0,6.0,8.0,0.0,11.0,17.0,0.0,0.0,0.0,3.0,0.0,38.0,46.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,547.0,510.0,63.0,381.0,0.0,381.0,1627.0,964.0,663.0,48.0,74.0,624.0,3029.0,19276.0,7894.0,11382.0,165.0,479.0,2183.0,42.0,50.0,2011.0,113.0,502.0,90.0,138.0,0.0,432.0,22000.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,531.0,440.0,68.0,403.0,0.0,403.0,1323.0,893.0,430.0,47.0,67.0,502.0,2360.0,16625.0,7434.0,9191.0,139.0,444.0,2098.0,46.0,57.0,1851.0,135.0,446.0,128.0,135.0,0.0,416.0,20876.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,485.0,407.0,65.0,490.0,0.0,490.0,1156.0,797.0,359.0,28.0,107.0,441.0,1898.0,15544.0,7445.0,8099.0,80.0,431.0,2079.0,43.0,60.0,1708.0,130.0,489.0,105.0,1211.0,0.0,402.0,20045.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,481.0,519.0,80.0,551.0,0.0,551.0,1209.0,881.0,328.0,30.0,135.0,461.0,1875.0,18994.0,8873.0,10121.0,67.0,445.0,2322.0,44.0,38.0,1780.0,126.0,601.0,130.0,1254.0,0.0,433.0,22048.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,455.0,467.0,64.0,658.0,0.0,658.0,1590.0,1106.0,484.0,27.0,157.0,510.0,2093.0,17955.0,8862.0,9093.0,61.0,394.0,2378.0,36.0,47.0,1814.0,114.0,762.0,225.0,1324.0,1.0,634.0,24299.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,476.0,510.0,75.0,623.0,0.0,623.0,1442.0,1066.0,376.0,14.0,200.0,541.0,1950.0,17498.0,9366.0,8132.0,87.0,442.0,2313.0,42.0,33.0,1818.0,137.0,718.0,144.0,1728.0,0.0,367.0,26805.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,495.0,530.0,94.0,598.0,0.0,598.0,1688.0,1167.0,521.0,34.0,229.0,557.0,2055.0,17037.0,8874.0,8163.0,87.0,451.0,2336.0,41.0,31.0,1736.0,138.0,868.0,167.0,1787.0,0.0,252.0,24854.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,554.0,389.0,66.0,466.0,0.0,466.0,1567.0,1136.0,431.0,24.0,134.0,541.0,1926.0,18867.0,11020.0,7847.0,71.0,355.0,1493.0,41.0,41.0,1936.0,129.0,611.0,130.0,1387.0,0.0,726.0,17896.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,552.0,369.0,84.0,469.0,0.0,469.0,2536.0,1655.0,881.0,36.0,69.0,515.0,1733.0,21731.0,13224.0,8507.0,57.0,333.0,2000.0,47.0,34.0,1938.0,141.0,552.0,118.0,1283.0,0.0,846.0,14808.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,565.0,311.0,71.0,507.0,0.0,507.0,3208.0,1740.0,1468.0,32.0,31.0,599.0,1502.0,23088.0,14966.0,8122.0,53.0,273.0,1845.0,33.0,52.0,1925.0,143.0,601.0,80.0,1404.0,0.0,914.0,14055.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,543.0,386.0,71.0,572.0,0.0,572.0,3767.0,2085.0,1682.0,33.0,25.0,562.0,1419.0,22899.0,14668.0,8231.0,50.0,337.0,2590.0,44.0,42.0,1946.0,142.0,657.0,162.0,1575.0,0.0,1168.0,14363.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,521.0,439.0,82.0,706.0,0.0,706.0,3970.0,2160.0,1810.0,28.0,13.0,608.0,1715.0,22032.0,14391.0,7641.0,79.0,341.0,2491.0,61.0,79.0,1747.0,134.0,727.0,208.0,1985.0,0.0,913.0,15408.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,36.0,30.0,5.0,12.0,0.0,12.0,9.0,6.0,3.0,7.0,0.0,25.0,359.0,576.0,168.0,408.0,64.0,39.0,62.0,2.0,16.0,174.0,2.0,17.0,7.0,11.0,0.0,191.0,697.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,30.0,20.0,4.0,12.0,0.0,12.0,9.0,5.0,4.0,5.0,0.0,24.0,376.0,496.0,146.0,350.0,79.0,27.0,78.0,3.0,25.0,236.0,2.0,18.0,6.0,8.0,0.0,202.0,780.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,34.0,25.0,6.0,31.0,0.0,31.0,14.0,13.0,1.0,5.0,0.0,21.0,257.0,464.0,132.0,332.0,47.0,60.0,106.0,3.0,18.0,198.0,2.0,19.0,7.0,24.0,0.0,164.0,739.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,40.0,6.0,5.0,37.0,0.0,37.0,13.0,10.0,3.0,5.0,0.0,18.0,261.0,503.0,120.0,383.0,33.0,49.0,61.0,0.0,7.0,170.0,2.0,23.0,15.0,17.0,0.0,216.0,646.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,45.0,15.0,5.0,20.0,0.0,20.0,17.0,12.0,5.0,2.0,0.0,28.0,265.0,495.0,185.0,310.0,45.0,50.0,58.0,6.0,12.0,155.0,2.0,30.0,8.0,11.0,0.0,209.0,641.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,39.0,17.0,1.0,21.0,0.0,21.0,16.0,10.0,6.0,7.0,0.0,17.0,252.0,494.0,223.0,271.0,63.0,35.0,55.0,9.0,38.0,170.0,0.0,18.0,7.0,14.0,0.0,233.0,698.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,33.0,23.0,7.0,20.0,0.0,20.0,12.0,7.0,5.0,7.0,0.0,22.0,292.0,494.0,207.0,287.0,70.0,36.0,55.0,10.0,24.0,150.0,2.0,20.0,7.0,14.0,0.0,247.0,934.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,49.0,25.0,11.0,30.0,0.0,30.0,36.0,28.0,8.0,3.0,0.0,23.0,302.0,601.0,238.0,363.0,102.0,47.0,105.0,22.0,27.0,185.0,2.0,32.0,12.0,12.0,0.0,230.0,886.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,53.0,24.0,11.0,47.0,0.0,47.0,33.0,22.0,11.0,4.0,0.0,30.0,294.0,858.0,336.0,522.0,50.0,52.0,132.0,27.0,24.0,191.0,3.0,37.0,10.0,21.0,0.0,220.0,884.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,35.0,27.0,3.0,36.0,0.0,36.0,25.0,18.0,7.0,2.0,0.0,39.0,368.0,1034.0,359.0,675.0,64.0,57.0,117.0,33.0,23.0,177.0,1.0,36.0,16.0,17.0,0.0,256.0,927.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,48.0,22.0,6.0,29.0,0.0,29.0,28.0,17.0,11.0,2.0,0.0,26.0,318.0,1115.0,463.0,652.0,74.0,45.0,142.0,31.0,24.0,215.0,1.0,29.0,12.0,18.0,0.0,263.0,1001.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,45.0,35.0,3.0,55.0,0.0,55.0,24.0,16.0,8.0,6.0,0.0,25.0,356.0,915.0,300.0,615.0,122.0,64.0,205.0,16.0,34.0,266.0,0.0,49.0,16.0,24.0,0.0,233.0,1115.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,1226.0,537.0,94.0,286.0,0.0,286.0,998.0,857.0,141.0,327.0,19.0,991.0,5142.0,15834.0,5504.0,10330.0,1930.0,1748.0,1779.0,55.0,449.0,13760.0,67.0,756.0,111.0,3667.0,0.0,2924.0,50719.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,1532.0,759.0,13.0,267.0,0.0,267.0,1015.0,807.0,208.0,804.0,12.0,1098.0,5327.0,15742.0,6195.0,9547.0,3665.0,1385.0,1457.0,46.0,1915.0,13531.0,62.0,750.0,104.0,3321.0,0.0,3258.0,50612.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,1114.0,478.0,29.0,236.0,0.0,236.0,1044.0,859.0,185.0,338.0,14.0,1267.0,5844.0,19304.0,7201.0,12103.0,1824.0,1873.0,1975.0,275.0,516.0,12611.0,54.0,722.0,92.0,3684.0,0.0,3536.0,46879.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,1113.0,469.0,27.0,339.0,0.0,339.0,1133.0,905.0,228.0,360.0,15.0,1136.0,5828.0,18551.0,6931.0,11620.0,1599.0,1612.0,1726.0,122.0,388.0,12262.0,58.0,757.0,164.0,3955.0,0.0,3958.0,49897.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,1033.0,452.0,27.0,324.0,0.0,324.0,1164.0,916.0,248.0,282.0,15.0,966.0,5332.0,17964.0,7083.0,10881.0,1628.0,1370.0,1541.0,447.0,320.0,10503.0,48.0,802.0,104.0,4090.0,0.0,4120.0,60882.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,1165.0,471.0,24.0,354.0,0.0,354.0,1128.0,945.0,183.0,290.0,12.0,970.0,5530.0,18475.0,7188.0,11287.0,1534.0,1246.0,1529.0,196.0,321.0,10685.0,50.0,736.0,138.0,4977.0,0.0,4339.0,66802.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,1166.0,494.0,21.0,316.0,0.0,316.0,1312.0,1089.0,223.0,245.0,10.0,1095.0,4870.0,18164.0,8022.0,10142.0,1668.0,1139.0,1116.0,286.0,330.0,10989.0,42.0,822.0,120.0,5827.0,0.0,4831.0,68332.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,1106.0,487.0,35.0,374.0,0.0,374.0,1323.0,1119.0,204.0,256.0,14.0,1322.0,5053.0,20715.0,9947.0,10768.0,1809.0,1167.0,1167.0,190.0,363.0,10897.0,27.0,828.0,122.0,6094.0,0.0,4934.0,65525.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1020.0,468.0,30.0,433.0,0.0,433.0,1348.0,1162.0,186.0,246.0,11.0,1420.0,4488.0,19669.0,11130.0,8539.0,1539.0,1256.0,1014.0,238.0,240.0,9456.0,24.0,727.0,114.0,5506.0,0.0,5178.0,60758.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,1048.0,462.0,44.0,408.0,0.0,408.0,1447.0,1290.0,157.0,186.0,18.0,1384.0,4071.0,16794.0,9817.0,6977.0,1623.0,1214.0,1002.0,255.0,260.0,10131.0,19.0,668.0,110.0,5600.0,0.0,5907.0,63788.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1126.0,478.0,43.0,439.0,0.0,439.0,1614.0,1442.0,172.0,221.0,24.0,1368.0,4509.0,16043.0,8934.0,7109.0,1615.0,1339.0,1399.0,256.0,263.0,10159.0,30.0,685.0,93.0,6052.0,0.0,5827.0,69788.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1126.0,557.0,43.0,473.0,0.0,473.0,1720.0,1527.0,193.0,287.0,19.0,1366.0,4695.0,15952.0,9057.0,6895.0,1758.0,1240.0,1361.0,216.0,282.0,10234.0,21.0,745.0,93.0,6658.0,0.0,5573.0,75702.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,781.0,467.0,78.0,398.0,0.0,398.0,449.0,297.0,152.0,77.0,141.0,397.0,3109.0,6117.0,3022.0,3095.0,750.0,556.0,1016.0,37.0,203.0,4744.0,285.0,478.0,401.0,1513.0,0.0,856.0,15906.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,760.0,487.0,89.0,361.0,1.0,360.0,427.0,290.0,137.0,61.0,162.0,330.0,3048.0,5962.0,2955.0,3007.0,700.0,579.0,933.0,32.0,199.0,4514.0,256.0,454.0,1424.0,1565.0,0.0,955.0,16854.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,702.0,446.0,76.0,353.0,0.0,353.0,388.0,271.0,117.0,63.0,190.0,281.0,2981.0,5591.0,3079.0,2512.0,639.0,586.0,900.0,30.0,122.0,4153.0,222.0,344.0,1302.0,1618.0,0.0,971.0,16654.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,733.0,441.0,65.0,386.0,0.0,386.0,423.0,292.0,131.0,52.0,145.0,244.0,2786.0,6558.0,3735.0,2823.0,699.0,534.0,1089.0,32.0,95.0,4194.0,251.0,403.0,850.0,2026.0,0.0,981.0,16109.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,784.0,513.0,57.0,461.0,0.0,461.0,492.0,344.0,148.0,88.0,138.0,390.0,3437.0,8694.0,5034.0,3660.0,899.0,562.0,1204.0,31.0,119.0,4569.0,212.0,380.0,597.0,2075.0,0.0,1083.0,15879.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,873.0,585.0,59.0,608.0,0.0,608.0,635.0,431.0,204.0,104.0,224.0,410.0,4001.0,10518.0,6300.0,4218.0,1142.0,750.0,1424.0,35.0,156.0,5135.0,255.0,486.0,491.0,2254.0,0.0,1350.0,19014.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,911.0,592.0,72.0,488.0,0.0,488.0,801.0,554.0,247.0,139.0,266.0,502.0,4231.0,11047.0,6499.0,4548.0,1173.0,726.0,1232.0,33.0,142.0,5031.0,269.0,417.0,409.0,2412.0,0.0,1545.0,19159.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,921.0,616.0,92.0,631.0,0.0,631.0,854.0,644.0,210.0,120.0,257.0,555.0,4249.0,12709.0,7674.0,5035.0,1184.0,763.0,1150.0,40.0,139.0,4504.0,302.0,435.0,605.0,2435.0,0.0,1323.0,21460.0
